x,y,z,dx,dy,dz
-24.0,-26.0,-30.0,2870525.737725206,261023.69800722113,10136.939532464332
-24.0,-24.0,-30.0,2939861.886665835,231144.0501595981,23245.815245891798
-24.0,-22.0,-30.0,3042343.002894515,204386.02958756665,16352.268509770534
-24.0,-20.0,-30.0,3055908.0452743582,122483.35490118747,29856.265725820555
-24.0,-18.0,-30.0,3102001.1480943374,81827.27760073669,12222.792961452824
-24.0,-16.0,-30.0,3150227.1068594214,90105.75781119552,7099.681576242685
-24.0,-14.0,-30.0,3175809.005464009,66605.92892835413,6663.548745404896
-24.0,-12.0,-30.0,3200268.4667858714,74008.08837742459,2977.0380428700378
-24.0,-10.0,-30.0,3189274.3928500344,49435.7250521715,29907.365001380607
-24.0,-8.0,-30.0,3239285.7973121023,4428.460479579049,13311.43878179066
-24.0,-6.0,-30.0,3242616.757907865,13760.454140227203,1951.7962617456278
-24.0,-4.0,-30.0,3272647.0780092096,64002.27908099385,16800.68889062082
-24.0,-2.0,-30.0,3267449.035159682,124014.69893180951,23774.84280916672
-24.0,0.0,-30.0,3231606.349300364,119084.58288962318,7083.322493047155
-24.0,2.0,-30.0,3139520.8127386444,199901.26163844622,22962.60654473053
-24.0,4.0,-30.0,3041316.5732974685,252999.8534057925,12523.309040928441
-24.0,6.0,-30.0,3028634.2216441953,300394.55213851924,18331.917918071955
-24.0,8.0,-30.0,2944043.008099542,321551.79486248305,29724.48464629633
-24.0,10.0,-30.0,2899708.753759977,320896.65784527553,11509.005615064667
-24.0,12.0,-30.0,2797519.1958742538,322546.7817361492,30962.572108619952
-24.0,14.0,-30.0,2728128.185601341,353174.1636782902,23068.93835048222
-24.0,16.0,-30.0,2676332.0714316866,365561.55536082643,25879.03041653185
-24.0,18.0,-30.0,2586198.207917863,336464.3614672661,35100.73398824895
-24.0,20.0,-30.0,2534027.3232394103,335349.777219943,9004.336519216513
-24.0,22.0,-30.0,2479396.924038727,355942.9179699319,16696.108957439264
-24.0,24.0,-30.0,2412796.3792446745,340286.7679876132,43685.692859708666
-24.0,26.0,-30.0,2328133.9163644863,326163.5043282391,34554.13820923689
-24.0,28.0,-30.0,2280051.579421331,358830.97887573973,46772.348293927775
-24.0,30.0,-30.0,2185278.9556413917,3053536.5788620394,53574.88585371308
-22.0,-30.0,-30.0,3575364.0867174556,3412785.7787518287,7482.336626956544
-22.0,-28.0,-30.0,3556870.037494099,308119.6125794681,3115.108119211043
-22.0,-26.0,-30.0,3657290.939482543,304126.7704904931,49624.716288544514
-22.0,-24.0,-30.0,3713514.673494781,342255.5000839638,5518.013783805813
-22.0,-22.0,-30.0,3767831.055863415,232784.1971445911,32760.063475197447
