x,y,z,dx,dy,dz
-22.0,-28.0,-30.0,0.09542316216024277,0.26217493839335615,0.1876112496725343
-22.0,-26.0,-30.0,0.10471159898354154,0.2704334175687428,0.18658242409404485
-22.0,-24.0,-30.0,0.11617418742767237,0.28042359374610387,0.18609563740351345
-22.0,-22.0,-30.0,0.12777608404048005,0.2941721337133585,0.18345191826467772
-22.0,-20.0,-30.0,0.1392271035152641,0.31273060612511233,0.1816592873547073
-22.0,-18.0,-30.0,0.15558957882457883,0.33680821204227257,0.18807225439083278
-22.0,-16.0,-30.0,0.16900150717668,0.36318863553796904,0.18902772913503157
-22.0,-14.0,-30.0,0.18765724874256343,0.40121304305217953,0.18916956532658633
-22.0,-12.0,-30.0,0.2022366591988739,0.44502655556992055,0.18345869071100365
-22.0,-10.0,-30.0,0.22006432039185794,0.4834343105789948,0.18987757035628872
-22.0,-8.0,-30.0,0.24102448704226828,0.5256432145984896,0.1859167839699278
-22.0,-6.0,-30.0,0.2619474024625727,0.5793265154865193,0.1821230054088291
-22.0,-4.0,-30.0,0.28600315248235675,0.6262465680514494,0.18527748935616173
-22.0,-2.0,-30.0,0.2986569289526297,0.583391305371833,0.1901629414241876
-22.0,0.0,-30.0,0.3432426439185964,0.41889291950246405,0.1852575882618503
-22.0,2.0,-30.0,0.38290977780815594,0.2967112456264545,0.17585700476167804
-22.0,4.0,-30.0,0.43590167255027856,0.26793562159135026,0.18593690632430054
-22.0,6.0,-30.0,0.4816060040059446,0.23432420982059043,0.18924020320777982
-22.0,8.0,-30.0,0.5268155712896525,0.1905927874662796,0.19022749038296277
-22.0,10.0,-30.0,0.5610861687307708,0.14981981534826005,0.1885859339674982
-22.0,12.0,-30.0,0.6062269101205962,0.12680181477988817,0.18167852806314586
-22.0,14.0,-30.0,0.6454284070049132,0.16310594327070016,0.18168592365307998
-22.0,16.0,-30.0,0.6854878347119364,0.234579023672379,0.18694292445821836
-22.0,18.0,-30.0,0.7338484081840294,0.31490667952139034,0.17973204236213441
-22.0,20.0,-30.0,0.7924583834227736,0.420119218245547,0.1859257184486309
-22.0,22.0,-30.0,0.8519320206418436,0.531764653425327,0.1766568409312028
-22.0,24.0,-30.0,0.9164896716642073,0.6853379330861771,0.17984247901050684
-22.0,26.0,-30.0,0.9838866374696035,0.8651621037693914,0.1844880447834334
-22.0,28.0,-30.0,1.0350428744014033,1.024051960312093,0.1824575039779896
-22.0,30.0,-30.0,1.0600163344939666,4.6174539517802256,0.18015198066728474
-20.0,-30.0,-30.0,0.08257963229665068,4.951034641456339,0.18416216417299197
-20.0,-28.0,-30.0,0.09222885346972554,0.2571973867482717,0.1857209831152365
-20.0,-26.0,-30.0,0.10042469472594935,0.2600771800216428,0.18680718225242318
-20.0,-24.0,-30.0,0.10745793935396232,0.2753065286446,0.18726286483670468
-20.0,-22.0,-30.0,0.12118678399078828,0.2935187153594637,0.18723729342462775
-20.0,-20.0,-30.0,0.13291999161525725,0.3035130545911001,0.18750641647175728
-20.0,-18.0,-30.0,0.14956448881034637,0.32649116228538505,0.18693761423868077
-20.0,-16.0,-30.0,0.16518696557721008,0.3556747276537476,0.18845197214539866
-20.0,-14.0,-30.0,0.18194076255150982,0.386802232993448,0.18393211547121008
-20.0,-12.0,-30.0,0.19875563736680657,0.4292783583223834,0.18580931670258097
-20.0,-10.0,-30.0,0.21542358502817094,0.4754043949111986,0.1824025792580902
-20.0,-8.0,-30.0,0.23679036019266508,0.5262211691165581,0.18683793494392648
-20.0,-6.0,-30.0,0.2554289607344841,0.5782079559667134,0.1855538073207103
-20.0,-4.0,-30.0,0.2773450049406155,0.6352087480647347,0.18224978647905268
-20.0,-2.0,-30.0,0.3004566678144101,0.5974588449002266,0.18403658713395865
-20.0,0.0,-30.0,0.33075794221517046,0.42065858681017726,0.18546126026403337
-20.0,2.0,-30.0,0.3805807354933312,0.2955971739724268,0.1906681627870034
-20.0,4.0,-30.0,0.4224526793371797,0.26118246274334334,0.18184544937642788
-20.0,6.0,-30.0,0.46810840939942444,0.2238981140277389,0.18227424930938413
-20.0,8.0,-30.0,0.5076334739544293,0.18195222485112506,0.17823279589159008
-20.0,10.0,-30.0,0.5357050154869875,0.14254228287785548,0.17977469131529067
