x,y,z,dx,dy,dz
-12.0,-26.0,-30.0,439913.6914913362,711638.3116530995,108668.78901001638
-12.0,-24.0,-30.0,567697.1829248744,728764.0464271341,114455.88072795054
-12.0,-22.0,-30.0,727456.3208201884,672250.2214570649,137707.59579848652
-12.0,-20.0,-30.0,854924.9714676193,730382.4515445082,131166.17413110865
-12.0,-18.0,-30.0,987563.1407063599,1039901.8365703847,154354.38610627534
-12.0,-16.0,-30.0,1223456.200339665,1416982.8938677146,163375.954135993
-12.0,-14.0,-30.0,1581407.817748005,1755351.9941436546,202177.3633480683
-12.0,-12.0,-30.0,2102084.0510396287,2143618.4467099602,210087.28499412906
-12.0,-10.0,-30.0,2899954.336867902,2567704.2635037806,265469.98937765096
-12.0,-8.0,-30.0,3923112.003875916,3057188.717040619,294311.74682238756
-12.0,-6.0,-30.0,5368214.942689142,3500695.77325697,370628.25098523585
-12.0,-4.0,-30.0,7278229.151357746,3682390.644996923,429628.2468911816
-12.0,-2.0,-30.0,9332601.90682307,2846139.4492415637,396251.36804761586
-12.0,0.0,-30.0,10508342.03870116,582869.5771954502,358555.7071046173
-12.0,2.0,-30.0,10053614.163284054,1837313.4682675542,426358.01157478074
-12.0,4.0,-30.0,8318743.598847814,3017709.931062472,333767.1246233441
-12.0,6.0,-30.0,6598166.52356345,3185806.351089048,279544.15115482046
-12.0,8.0,-30.0,4919452.211805913,2915824.9844493563,214257.53910628564
-12.0,10.0,-30.0,3514736.18564057,2540655.5457830983,200869.1592209206
-12.0,12.0,-30.0,2445957.844965425,2284759.3044449207,142227.90035572345
-12.0,14.0,-30.0,1828586.046409132,1885955.2377647494,135155.56690644662
-12.0,16.0,-30.0,1509416.9188939855,1549689.2848031924,140353.95040534428
-12.0,18.0,-30.0,1246265.8456234427,1382595.7791217272,120363.89721281794
-12.0,20.0,-30.0,986170.8045741359,1206384.3178625403,96987.88867630578
-12.0,22.0,-30.0,793612.9193984534,1076757.331335845,99193.06687696351
-12.0,24.0,-30.0,663460.1911302786,927170.394840901,87627.22410528558
-12.0,26.0,-30.0,574148.8094059121,743708.3474677914,63865.466777114314
-12.0,28.0,-30.0,513365.4164946743,576314.738865798,59366.14569001442
-12.0,30.0,-30.0,411695.8794980302,572580.9091547724,53311.508480887824
-10.0,-30.0,-30.0,249450.33423129295,19991.631983428513,82734.87011873191
-10.0,-28.0,-30.0,337197.9135388673,673987.8564795346,104169.33187086265
-10.0,-26.0,-30.0,434900.71001538774,831969.2103832276,108309.28912229472
-10.0,-24.0,-30.0,582510.0690934785,873446.744767559,125868.32513050345
-10.0,-22.0,-30.0,754549.8385208838,822585.83019969,140908.32943067313
-10.0,-20.0,-30.0,857812.9265172634,858116.8602668418,146430.23716994465
-10.0,-18.0,-30.0,967202.1481217804,1209955.4184521895,148356.3236460192
-10.0,-16.0,-30.0,1232759.8777163096,1745427.0712479155,191426.43060236576
-10.0,-14.0,-30.0,1664276.497901129,2240035.028049704,190839.5540759672
-10.0,-12.0,-30.0,2307601.978956116,2903114.361983463,258319.68182685567
-10.0,-10.0,-30.0,3333065.6567277983,3658533.514093704,243048.0498822671
-10.0,-8.0,-30.0,4783929.820086536,4538002.050913255,333925.3456499858
-10.0,-6.0,-30.0,7072236.076471791,5576097.555140549,424130.9506029349
-10.0,-4.0,-30.0,10315771.492822679,6118886.523649231,527036.2877969008
-10.0,-2.0,-30.0,13830764.810399853,4817995.096670909,605333.2976334501
-10.0,0.0,-30.0,16033918.581853632,1061886.7821134478,663039.947694047
-10.0,2.0,-30.0,15142563.387882203,3219832.6025044685,552228.6675831745
-10.0,4.0,-30.0,11905354.622577347,5214400.296736993,488930.1996227408
-10.0,6.0,-30.0,8553737.654133646,5222085.819763296,329529.856123454
-10.0,8.0,-30.0,5867734.014289632,4832568.806760647,269034.05081211583
-10.0,10.0,-30.0,3627268.2771576224,4203660.652446445,221346.66586996726
-10.0,12.0,-30.0,2209106.883005316,3286582.67730346,186533.61671867504
-10.0,14.0,-30.0,1567716.1440177334,2333428.3708612677,175886.77234998383
-10.0,16.0,-30.0,1247667.5675763143,1795595.2607808847,168139.12530581834
-10.0,18.0,-30.0,1061046.7718482092,1612195.7837634147,142855.62709702062
-10.0,20.0,-30.0,874605.8518908934,1438911.0265749355,109082.5926607809
-10.0,22.0,-30.0,724595.3014049935,1215089.5609994342,99464.3012706875
-10.0,24.0,-30.0,631317.540446499,1028257.5149181528,89804.09340528792
-10.0,26.0,-30.0,546669.3314475451,814033.7529520475,82439.63532115481
-10.0,28.0,-30.0,441575.9381768167,662352.398239734,55891.88016102863
-10.0,30.0,-30.0,343024.72717541206,709220.0605947864,62885.38352189107
-8.0,-30.0,-30.0,241068.22283624441,45729.978477476696,86767.1633695184
-8.0,-28.0,-30.0,322138.0628845616,762083.4126198645,99400.12412326114
-8.0,-26.0,-30.0,435378.5154407113,956940.4959905781,124325.23984111623
-8.0,-24.0,-30.0,572173.3920729142,1048395.1354883842,129295.6282786436
-8.0,-22.0,-30.0,693160.4994606106,947537.7343420783,146874.61100888703
-8.0,-20.0,-30.0,786410.8805091528,943028.959883829,156831.4070149323
-8.0,-18.0,-30.0,926219.3636380455,1414848.8399872414,166416.27544349545
-8.0,-16.0,-30.0,1209981.640402093,2114069.03563027,190425.37198247245
-8.0,-14.0,-30.0,1682170.8294954682,2830208.826397863,239764.34003733096
-8.0,-12.0,-30.0,2464269.4961635256,3812407.9221234205,306907.14294308476
-8.0,-10.0,-30.0,3601262.4864534168,5044032.664821208,341433.40380942787
-8.0,-8.0,-30.0,5554633.332716085,6796372.975417968,442625.05645265407
-8.0,-6.0,-30.0,8985426.591047712,9032538.958083805,565333.8198588986
-8.0,-4.0,-30.0,14493556.864075541,10440933.734944686,663035.034955676
-8.0,-2.0,-30.0,21355551.72877902,8564309.890933495,772273.5762657387
-8.0,0.0,-30.0,25685195.865291238,1894442.6448968123,948673.2169159909
-8.0,2.0,-30.0,23292150.2305235,5965836.8465586845,828718.0863899672
-8.0,4.0,-30.0,16552288.640122231,9606527.096304413,562868.8845467538
